customer_id,age,gender,city,branch_code,credit_score,tenure_years,account_balance,estimated_salary,num_products,has_credit_card,is_active_member,is_churned,transaction_id,transaction_date,amount,merchant_category,transaction_type,hour,day_of_week,is_weekend,is_fraud
C00325,59,Male,Multan,MUL-001,637,7,205220.3,521272.84,1,0,1,1,TXN0002271,2023-08-01,19894.36,online,transfer,18,1,0,0
C00240,24,Male,Islamabad,ISB-001,476,4,288780.72,524180.95,3,0,1,0,TXN0001671,2023-08-01,60689.28,online,withdrawal,8,1,0,0
C00130,56,Male,Lahore,LHR-001,559,8,487892.95,578037.11,1,0,1,0,TXN0000927,2023-08-01,33616.15,restaurant,withdrawal,19,1,0,0
C00335,49,Male,Karachi,KHI-001,424,9,233661.71,249165.42,2,1,1,0,TXN0002338,2023-08-01,3323.05,online,debit,11,1,0,0
C00451,68,Male,Peshawar,PEW-001,736,5,454807.15,361768.93,3,1,1,0,TXN0003163,2023-08-02,13879.05,online,debit,15,2,0,0
C00098,30,Male,Multan,MUL-001,581,9,86932.65,410059.27,3,1,1,0,TXN0000706,2023-08-02,35138.14,atm,debit,13,2,0,0
C00058,35,Female,Islamabad,ISB-001,413,6,192516.67,463953.19,2,0,1,0,TXN0000414,2023-08-02,12830.36,online,debit,8,2,0,0
C00233,69,Male,Karachi,KHI-001,689,2,74309.18,182971.65,3,1,0,1,TXN0001622,2023-08-02,9929.72,travel,transfer,15,2,0,0
C00235,54,Female,Islamabad,ISB-001,495,4,136916.7,588033.52,2,0,1,0,TXN0001636,2023-08-02,11978.79,grocery,debit,11,2,0,0
C00077,36,Male,Lahore,LHR-001,831,8,309400.38,240368.76,1,0,0,1,TXN0000559,2023-08-02,836509.37,atm,transfer,16,2,0,1
C00447,30,Female,Lahore,LHR-001,658,3,440140.38,567736.73,4,1,0,0,TXN0003131,2023-08-02,11582.42,electronics,debit,20,2,0,0
C00285,54,Female,Lahore,LHR-001,699,1,396056.71,320249.37,1,1,1,0,TXN0001971,2023-08-02,7238.21,travel,transfer,8,2,0,0
C00423,65,Female,Quetta,QTA-001,545,5,495780.29,107104.24,1,0,0,0,TXN0002963,2023-08-03,10806.76,grocery,transfer,13,3,0,0
C00474,68,Female,Multan,MUL-001,832,5,386572.78,379567.73,2,0,1,0,TXN0003310,2023-08-03,2733.78,atm,debit,1,3,0,0
C00409,23,Female,Karachi,KHI-001,748,7,426835.8,365066.0,2,0,0,0,TXN0002857,2023-08-03,14369.03,healthcare,withdrawal,12,3,0,0
C00012,45,Female,Karachi,KHI-001,469,0,28806.85,520121.65,3,0,0,0,TXN0000081,2023-08-03,20285.5,online,transfer,10,3,0,0
C00485,57,Female,Multan,MUL-001,453,4,225749.36,170228.76,2,0,1,1,TXN0003385,2023-08-03,18290.32,electronics,credit,21,3,0,0
C00315,28,Female,Lahore,LHR-001,778,1,230296.12,560579.29,2,0,0,0,TXN0002197,2023-08-04,8491.26,electronics,withdrawal,12,4,0,0
C00023,23,Female,Islamabad,ISB-001,725,2,296211.8,355140.16,4,0,0,0,TXN0000178,2023-08-04,8360.05,atm,debit,10,4,0,0
C00025,54,Male,Karachi,KHI-001,438,2,228714.56,344210.37,1,0,0,0,TXN0000194,2023-08-04,2742.64,online,debit,10,4,0,0
C00441,40,Male,Lahore,LHR-001,838,7,57387.88,253309.33,4,1,0,1,TXN0003090,2023-08-05,17890.15,electronics,debit,15,5,1,0
C00116,30,Female,Islamabad,ISB-001,841,1,459635.09,64450.53,1,0,0,1,TXN0000822,2023-08-05,19462.08,healthcare,transfer,21,5,1,0
C00447,30,Female,Lahore,LHR-001,658,3,440140.38,567736.73,4,1,0,0,TXN0003133,2023-08-05,4608.5,online,credit,1,5,1,0
C00430,53,Male,Islamabad,ISB-001,780,5,274170.56,92040.32,2,1,1,0,TXN0003012,2023-08-05,8043.44,atm,debit,21,5,1,0
C00435,37,Male,Islamabad,ISB-001,573,7,126416.34,323829.52,2,1,0,0,TXN0003043,2023-08-05,7171.79,electronics,debit,11,5,1,0
C00332,42,Female,Multan,MUL-001,412,2,216274.44,277735.36,3,0,0,0,TXN0002324,2023-08-06,6728.67,grocery,transfer,17,6,1,0
C00024,42,Male,Lahore,LHR-001,657,1,343076.12,304058.18,4,1,0,0,TXN0000181,2023-08-06,388199.02,grocery,debit,20,6,1,1
C00005,29,Male,Lahore,LHR-001,473,0,207216.56,168830.06,2,0,0,0,TXN0000033,2023-08-06,11070.73,grocery,debit,16,6,1,0
C00402,37,Female,Islamabad,ISB-001,824,9,447986.11,146581.92,1,0,0,1,TXN0002801,2023-08-06,11060.96,grocery,debit,16,6,1,0
C00105,38,Male,Islamabad,ISB-001,481,10,192756.32,285620.04,4,0,0,0,TXN0000751,2023-08-06,1078.18,healthcare,transfer,2,6,1,0
C00174,65,Female,Lahore,LHR-001,455,4,280577.18,375279.83,1,1,1,0,TXN0001228,2023-08-06,6162.14,healthcare,debit,12,6,1,0
C00007,60,Male,Peshawar,PEW-001,470,3,495510.09,526110.42,3,0,1,0,TXN0000043,2023-08-06,1224.2,grocery,transfer,19,6,1,0
C00023,23,Female,Islamabad,ISB-001,725,2,296211.8,355140.16,4,1,0,0,TXN0000174,2023-08-07,24580.65,online,debit,14,0,0,0
C00331,55,Female,Lahore,LHR-001,390,2,262483.21,553941.39,2,1,1,0,TXN0002315,2023-08-07,17965.64,online,credit,2,0,0,0
C00437,63,Female,Quetta,QTA-001,627,8,84398.05,75341.06,4,0,0,0,TXN0003055,2023-08-07,11138.87,atm,debit,8,0,0,0
C00120,54,Female,Karachi,KHI-001,696,4,127872.09,226096.19,1,1,1,0,TXN0000843,2023-08-07,700863.48,online,debit,18,0,0,1
C00336,68,Female,Lahore,LHR-001,397,2,495218.95,334839.55,3,1,0,0,TXN0002347,2023-08-07,8851.12,electronics,credit,19,0,0,0
C00166,49,Female,Islamabad,ISB-001,702,2,278102.68,411067.92,3,0,0,0,TXN0001178,2023-08-08,42604.54,grocery,transfer,21,1,0,0
C00436,34,Male,Peshawar,PEW-001,845,6,82883.63,129210.25,3,1,0,0,TXN0003050,2023-08-08,49127.67,grocery,credit,10,1,0,0
C00320,33,Female,Karachi,KHI-001,471,8,282535.21,263946.92,4,1,0,0,TXN0002232,2023-08-08,707959.35,online,withdrawal,16,1,0,1
C00395,28,Male,Multan,MUL-001,394,5,248137.24,79161.7,2,0,0,1,TXN0002756,2023-08-08,2947.28,atm,debit,14,1,0,0
C00450,22,Male,Karachi,KHI-001,784,5,118169.45,480314.54,1,0,0,0,TXN0003151,2023-08-08,7205.13,healthcare,debit,18,1,0,0
C00022,59,Male,Peshawar,PEW-001,510,1,161517.31,440357.46,4,0,0,0,TXN0000165,2023-08-08,35133.68,travel,debit,12,1,0,0
C00320,33,Female,Karachi,KHI-001,471,8,282535.21,263946.92,4,1,0,0,TXN0002230,2023-08-09,3726.5,grocery,transfer,16,2,0,0
C00492,57,Male,Karachi,KHI-001,836,0,410298.89,195541.47,4,1,0,1,TXN0003430,2023-08-09,1757.47,online,transfer,15,2,0,0
C00063,23,Male,Peshawar,PEW-001,498,6,245746.95,121716.36,2,0,1,0,TXN0000451,2023-08-09,5544.03,restaurant,credit,15,2,0,0
C00242,57,Male,Islamabad,ISB-001,431,2,205168.84,103341.5,4,1,0,0,TXN0001691,2023-08-09,5248.91,atm,credit,14,2,0,0
C00466,47,Male,Lahore,LHR-001,708,3,14121.72,126123.04,4,1,1,0,TXN0003259,2023-08-09,11536.57,online,withdrawal,11,2,0,0
C00028,65,Female,Lahore,LHR-001,658,9,313930.26,91052.11,3,0,1,0,TXN0000210,2023-08-10,23409.53,atm,withdrawal,10,3,0,0
C00393,45,Female,Islamabad,ISB-001,416,0,133815.52,505843.34,3,0,0,0,TXN0002742,2023-08-10,549.13,grocery,debit,13,3,0,0
C00165,43,Female,Karachi,KHI-001,729,3,206952.33,364472.34,3,1,0,1,TXN0001176,2023-08-10,2049.54,online,withdrawal,19,3,0,0
C00434,61,Male,Lahore,LHR-001,458,10,434739.6,380752.39,4,1,1,0,TXN0003035,2023-08-10,614.96,grocery,credit,15,3,0,0
C00282,24,Female,Karachi,KHI-001,515,2,160725.3,134328.86,1,1,1,0,TXN0001961,2023-08-10,1011.44,grocery,credit,20,3,0,0
C00461,26,Female,Islamabad,ISB-001,732,2,191464.2,119115.71,1,1,0,0,TXN0003227,2023-08-10,98544.68,online,transfer,16,3,0,1
C00379,23,Female,Lahore,LHR-001,789,2,119131.75,231010.41,2,1,1,0,TXN0002629,2023-08-10,45077.12,travel,transfer,17,3,0,0
C00367,52,Female,Quetta,QTA-001,824,3,400004.71,397258.04,3,1,0,0,TXN0002547,2023-08-11,10784.88,healthcare,debit,21,4,0,0
C00152,25,Female,Karachi,KHI-001,689,0,251020.91,172043.57,4,1,1,0,TXN0001085,2023-08-11,16634.66,atm,debit,19,4,0,0
C00294,69,Male,Karachi,KHI-001,660,8,320429.63,177799.01,3,1,0,1,TXN0002033,2023-08-12,766658.01,online,credit,21,5,1,1
C00013,57,Female,Islamabad,ISB-001,771,2,391849.67,580131.46,1,1,0,1,TXN0000092,2023-08-12,5284.66,restaurant,debit,18,5,1,0
C00403,35,Female,Karachi,KHI-001,583,2,430762.77,69309.77,4,0,1,0,TXN0002812,2023-08-12,4558.02,grocery,transfer,11,5,1,0
C00030,48,Male,Quetta,QTA-001,838,9,222178.61,294068.44,1,1,0,0,TXN0000227,2023-08-13,570099.52,grocery,transfer,12,6,1,1
C00432,68,Female,Karachi,KHI-001,849,6,368285.41,481225.11,4,0,0,0,TXN0003022,2023-08-13,20840.8,electronics,credit,9,6,1,0
C00006,42,Female,Karachi,KHI-001,724,10,466804.34,113547.67,1,0,0,0,TXN0000035,2023-08-13,27390.57,healthcare,credit,8,6,1,0
C00157,66,Male,Islamabad,ISB-001,835,4,377856.88,248795.24,4,0,0,1,TXN0001119,2023-08-14,1100.65,grocery,withdrawal,21,0,0,0
C00218,65,Male,Lahore,LHR-001,452,5,324301.81,182365.76,2,0,1,0,TXN0001501,2023-08-14,22263.56,online,transfer,19,0,0,0
C00053,28,Male,Islamabad,ISB-001,781,0,358461.72,421055.71,2,1,1,0,TXN0000377,2023-08-14,3295.15,travel,debit,17,0,0,0
C00438,51,Male,Multan,MUL-001,417,6,170334.39,105883.46,4,0,0,0,TXN0003062,2023-08-14,27058.41,electronics,credit,21,0,0,0
C00295,46,Male,Peshawar,PEW-001,650,5,490385.52,306949.47,3,0,1,0,TXN0002035,2023-08-15,23313.58,online,transfer,11,1,0,0
C00340,40,Female,Lahore,LHR-001,449,1,466632.01,328498.1,4,0,0,1,TXN0002381,2023-08-15,3361.8,restaurant,debit,19,1,0,0
C00255,61,Male,Karachi,KHI-001,390,2,307150.31,596268.68,4,0,0,1,TXN0001786,2023-08-15,12542.86,restaurant,transfer,12,1,0,0
C00448,33,Female,Islamabad,ISB-001,728,10,7546.86,529068.53,4,1,0,1,TXN0003141,2023-08-15,260911.6,atm,transfer,14,1,0,1
C00077,36,Male,Lahore,LHR-001,831,8,309400.38,240368.76,1,0,0,1,TXN0000557,2023-08-15,22388.05,atm,credit,20,1,0,0
C00057,56,Male,Multan,MUL-001,616,0,270558.27,407910.96,1,1,1,0,TXN0000412,2023-08-15,318101.93,online,debit,8,1,0,1
C00374,43,Female,Karachi,KHI-001,674,9,494646.53,418471.1,4,0,1,0,TXN0002594,2023-08-16,1449.16,electronics,debit,12,2,0,0
C00401,67,Female,Karachi,KHI-001,797,3,22258.25,295840.84,3,0,1,0,TXN0002788,2023-08-16,23111.93,electronics,debit,12,2,0,0
C00197,36,Male,Quetta,QTA-001,496,5,184714.31,352558.54,4,0,1,0,TXN0001366,2023-08-16,223919.39,online,transfer,11,2,0,1
C00114,49,Male,Islamabad,ISB-001,416,9,235521.56,528226.36,2,0,1,0,TXN0000801,2023-08-16,21892.94,travel,credit,15,2,0,0
C00069,47,Female,Karachi,KHI-001,521,0,359508.64,233769.28,1,0,1,0,TXN0000504,2023-08-17,5421.82,atm,debit,20,3,0,0
C00027,43,Female,Karachi,KHI-001,552,0,450335.39,154072.7,4,0,0,0,TXN0000209,2023-08-17,2823.38,healthcare,transfer,16,3,0,0
C00310,35,Male,Peshawar,PEW-001,787,7,62064.6,148952.66,1,0,1,0,TXN0002155,2023-08-18,11877.09,electronics,credit,15,4,0,0
C00246,40,Male,Karachi,KHI-001,761,4,479520.45,566890.2,3,1,1,0,TXN0001717,2023-08-18,2085.39,travel,debit,14,4,0,0
C00214,54,Male,Karachi,KHI-001,589,4,372135.04,49732.68,2,1,1,0,TXN0001480,2023-08-18,12043.59,online,transfer,8,4,0,0
C00007,60,Male,Peshawar,PEW-001,470,3,495510.09,526110.42,3,0,1,0,TXN0000047,2023-08-18,34438.27,restaurant,transfer,19,4,0,0
C00346,51,Female,Islamabad,ISB-001,789,4,242491.76,547299.02,4,1,1,0,TXN0002408,2023-08-18,6514.63,online,transfer,12,4,0,0
C00061,61,Female,Karachi,KHI-001,818,4,253632.73,445599.77,3,1,0,1,TXN0000442,2023-08-18,7425.89,grocery,transfer,9,4,0,0
C00107,56,Female,Multan,MUL-001,804,8,106762.01,372236.04,2,0,1,1,TXN0000764,2023-08-19,1844.0,healthcare,transfer,12,5,1,0
C00384,30,Female,Lahore,LHR-001,737,5,23182.31,472668.73,2,0,0,0,TXN0002664,2023-08-19,2288.71,restaurant,debit,10,5,1,0
C00044,25,Male,Lahore,LHR-001,774,8,250234.7,166302.48,4,0,1,0,TXN0000311,2023-08-19,5682.51,online,debit,15,5,1,0
C00365,46,Male,Quetta,QTA-001,844,0,66596.59,168937.85,2,0,1,0,TXN0002541,2023-08-19,6950.84,atm,credit,11,5,1,0
C00021,51,Male,Karachi,KHI-001,669,10,454393.73,526148.78,3,1,0,1,TXN0000158,2023-08-19,24850.19,electronics,credit,19,5,1,0
C00034,36,Female,Islamabad,ISB-001,390,2,268269.45,204734.07,4,0,0,1,TXN0000251,2023-08-19,27910.63,electronics,credit,20,5,1,0
C00457,66,Female,Islamabad,ISB-001,599,1,46628.62,391652.03,4,0,1,0,TXN0003205,2023-08-19,1425.52,online,debit,0,5,1,0
C00442,49,Male,Karachi,KHI-001,654,4,351000.42,233940.19,2,1,1,0,TXN0003093,2023-08-21,2134.94,grocery,debit,10,0,0,0
C00043,39,Male,Lahore,LHR-001,435,3,439921.41,352711.1,1,1,1,0,TXN0000307,2023-08-21,3810.06,online,debit,8,0,0,0
C00269,23,Female,Islamabad,ISB-001,400,10,239747.47,206246.79,3,1,1,0,TXN0001870,2023-08-21,85330.94,online,credit,11,0,0,1
C00467,37,Female,Karachi,KHI-001,673,2,218959.19,165224.08,1,1,1,0,TXN0003262,2023-08-21,2808.29,atm,transfer,17,0,0,0
C00286,45,Male,Karachi,KHI-001,645,5,346827.32,343723.65,1,1,0,1,TXN0001980,2023-08-21,5038.45,electronics,debit,20,0,0,0
C00072,31,Female,Multan,MUL-001,794,5,479742.02,80553.11,2,0,1,0,TXN0000532,2023-08-21,3780.98,electronics,credit,19,0,0,0
C00130,56,Male,Lahore,LHR-001,559,8,487892.95,578037.11,1,1,1,0,TXN0000928,2023-08-21,9787.59,travel,withdrawal,19,0,0,0
C00284,45,Male,Karachi,KHI-001,749,5,481238.9,465232.82,2,0,0,0,TXN0001968,2023-08-21,2684.48,atm,transfer,21,0,0,0
C00427,25,Male,Peshawar,PEW-001,634,4,453724.29,470415.89,3,0,1,0,TXN0002987,2023-08-21,7335.95,restaurant,credit,16,0,0,0
C00227,45,Female,Multan,MUL-001,507,10,251554.92,130933.86,3,1,0,0,TXN0001572,2023-08-21,11604.04,travel,transfer,16,0,0,0
C00312,69,Female,Karachi,KHI-001,495,1,398694.21,385716.98,3,0,1,1,TXN0002169,2023-08-22,3245.14,travel,transfer,16,1,0,0
C00136,24,Male,Lahore,LHR-001,632,6,153299.98,322713.13,4,0,1,0,TXN0000968,2023-08-22,48500.09,restaurant,debit,10,1,0,0
C00121,69,Female,Lahore,LHR-001,788,4,290927.82,343788.04,4,1,1,0,TXN0000852,2023-08-22,592515.95,online,debit,8,1,0,1
C00092,50,Female,Karachi,KHI-001,710,4,43273.93,563713.02,4,0,0,0,TXN0000668,2023-08-22,16311.88,online,credit,20,1,0,0
C00177,32,Female,Quetta,QTA-001,731,2,494420.75,171417.46,4,1,1,0,TXN0001256,2023-08-23,10970.77,online,credit,14,2,0,0
C00232,32,Female,Lahore,LHR-001,524,8,57756.47,579474.23,4,0,1,0,TXN0001609,2023-08-23,7538.13,atm,debit,20,2,0,0
C00129,48,Male,Karachi,KHI-001,502,6,260010.97,137548.27,4,0,0,0,TXN0000919,2023-08-23,12747.06,online,credit,14,2,0,0
C00060,57,Female,Islamabad,ISB-001,399,6,303959.15,548378.45,2,1,1,0,TXN0000434,2023-08-23,103116.9,online,debit,14,2,0,1
C00380,47,Male,Karachi,KHI-001,553,6,416168.05,498475.95,2,0,1,0,TXN0002636,2023-08-23,747920.31,atm,debit,18,2,0,1
C00015,45,Male,Lahore,LHR-001,666,4,376498.45,287687.31,1,0,1,0,TXN0000110,2023-08-23,23883.54,electronics,credit,13,2,0,0
C00286,45,Male,Karachi,KHI-001,645,5,346827.32,343723.65,1,1,0,1,TXN0001976,2023-08-23,9293.83,grocery,debit,19,2,0,0
C00028,65,Female,Lahore,LHR-001,658,9,313930.26,91052.11,3,0,1,0,TXN0000214,2023-08-24,2643.12,online,debit,16,3,0,0
C00435,37,Male,Islamabad,ISB-001,573,7,126416.34,323829.52,2,0,0,0,TXN0003045,2023-08-24,22644.2,travel,debit,12,3,0,0
C00007,60,Male,Peshawar,PEW-001,470,3,495510.09,526110.42,3,0,1,0,TXN0000048,2023-08-24,6738.86,grocery,transfer,17,3,0,0
C00347,50,Male,Lahore,LHR-001,505,8,292474.82,471169.03,4,0,1,0,TXN0002414,2023-08-24,4685.45,online,transfer,9,3,0,0
C00128,43,Male,Karachi,KHI-001,563,0,110276.99,510653.35,4,1,1,0,TXN0000909,2023-08-24,14132.15,atm,transfer,13,3,0,0
C00094,66,Male,Islamabad,ISB-001,375,8,421017.62,390170.61,3,1,1,0,TXN0000684,2023-08-24,5459.43,online,debit,14,3,0,0
C00422,29,Female,Quetta,QTA-001,483,10,447767.57,254214.72,1,1,1,0,TXN0002955,2023-08-25,17022.83,grocery,debit,14,4,0,0
C00394,34,Female,Karachi,KHI-001,424,6,260047.72,414977.47,3,0,0,0,TXN0002746,2023-08-25,28333.58,online,transfer,8,4,0,0
C00244,47,Male,Islamabad,ISB-001,496,6,213907.85,554459.57,4,0,1,0,TXN0001705,2023-08-25,31341.82,atm,credit,16,4,0,0
C00050,41,Female,Peshawar,PEW-001,826,8,390393.11,591236.79,3,1,0,0,TXN0000360,2023-08-25,1988.94,atm,debit,14,4,0,0
C00208,23,Male,Quetta,QTA-001,421,8,285059.43,97853.02,4,0,0,0,TXN0001437,2023-08-25,3801.33,grocery,debit,17,4,0,0
C00233,69,Male,Karachi,KHI-001,689,2,74309.18,182971.65,3,1,0,1,TXN0001617,2023-08-25,26099.81,online,credit,20,4,0,0
C00167,23,Female,Islamabad,ISB-001,439,2,130674.84,93346.44,1,1,0,0,TXN0001183,2023-08-25,58700.14,electronics,debit,21,4,0,0
C00362,54,Female,Islamabad,ISB-001,825,3,27324.84,339800.54,2,1,0,0,TXN0002514,2023-08-26,8201.8,electronics,transfer,18,5,1,0
C00140,35,Male,Islamabad,ISB-001,711,2,400892.1,56460.89,3,0,0,0,TXN0001001,2023-08-26,55994.42,atm,credit,11,5,1,0
C00022,59,Male,Peshawar,PEW-001,510,1,161517.31,440357.46,4,1,0,0,TXN0000166,2023-08-27,36962.59,travel,transfer,20,6,1,0
C00479,37,Male,Islamabad,ISB-001,833,2,239419.07,573566.62,4,0,0,0,TXN0003346,2023-08-27,8794.73,electronics,transfer,14,6,1,0
C00476,67,Male,Islamabad,ISB-001,460,10,87356.91,543026.51,4,1,1,1,TXN0003318,2023-08-27,1860.7,grocery,debit,8,6,1,0
C00225,38,Female,Lahore,LHR-001,523,8,267182.53,566299.08,3,1,1,0,TXN0001555,2023-08-27,18385.13,grocery,debit,14,6,1,0
C00395,28,Male,Multan,MUL-001,394,5,248137.24,79161.7,2,1,0,1,TXN0002753,2023-08-27,1494.11,healthcare,withdrawal,17,6,1,0
C00483,42,Female,Islamabad,ISB-001,601,7,495123.44,307811.05,1,0,1,0,TXN0003373,2023-08-27,21833.59,online,withdrawal,11,6,1,0
C00421,54,Male,Lahore,LHR-001,436,7,59187.09,305936.46,4,0,1,0,TXN0002952,2023-08-27,12148.76,atm,transfer,12,6,1,0
C00195,65,Female,Karachi,KHI-001,616,3,171253.6,289966.44,2,0,0,0,TXN0001358,2023-08-28,1189.49,online,debit,17,0,0,0
C00344,65,Male,Karachi,KHI-001,516,5,48828.99,137873.13,2,0,1,0,TXN0002398,2023-08-28,572.48,grocery,debit,8,0,0,0
C00116,30,Female,Islamabad,ISB-001,841,1,459635.09,64450.53,1,1,0,1,TXN0000825,2023-08-28,4177.66,atm,credit,13,0,0,0
C00377,48,Female,Karachi,KHI-001,525,2,203782.22,445729.44,2,1,1,0,TXN0002611,2023-08-28,13937.71,travel,debit,13,0,0,0
C00041,30,Male,Lahore,LHR-001,474,10,348390.22,380091.61,2,0,1,0,TXN0000294,2023-08-28,1456.6,online,debit,16,0,0,0
C00082,42,Male,Lahore,LHR-001,650,2,364417.32,500006.81,1,0,1,0,TXN0000593,2023-08-28,3422.23,travel,debit,9,0,0,0
C00150,60,Male,Karachi,KHI-001,781,2,269555.67,300855.17,4,0,1,0,TXN0001072,2023-08-29,26466.34,grocery,debit,16,1,0,0
C00396,57,Female,Islamabad,ISB-001,609,9,498186.21,398494.21,4,1,1,0,TXN0002760,2023-08-29,9372.53,travel,debit,16,1,0,0
C00156,60,Female,Islamabad,ISB-001,538,5,42374.17,394222.7,4,1,0,1,TXN0001118,2023-08-29,17093.16,healthcare,credit,12,1,0,0
C00016,24,Female,Multan,MUL-001,513,2,400770.88,214693.11,1,0,1,0,TXN0000114,2023-08-30,5135.03,grocery,debit,21,2,0,0
C00418,36,Male,Islamabad,ISB-001,473,9,29147.87,40692.54,2,0,0,0,TXN0002924,2023-08-30,34594.06,online,transfer,17,2,0,0
C00338,26,Male,Karachi,KHI-001,662,4,96809.09,41447.05,3,1,0,0,TXN0002362,2023-08-30,916.31,online,credit,21,2,0,0
C00472,49,Female,Lahore,LHR-001,629,0,395459.46,308438.49,3,0,0,0,TXN0003303,2023-08-30,2902.04,grocery,credit,23,2,0,0
C00452,55,Female,Islamabad,ISB-001,391,0,5554.46,357282.2,2,0,0,1,TXN0003166,2023-08-30,8629.34,grocery,transfer,14,2,0,0
C00345,49,Female,Karachi,KHI-001,639,0,23610.4,242032.61,2,1,1,0,TXN0002405,2023-08-30,21030.01,travel,credit,10,2,0,0
C00001,60,Male,Lahore,LHR-001,555,3,398173.28,502515.63,1,1,0,1,TXN0000004,2023-08-31,6521.84,online,credit,11,3,0,0
C00119,55,Male,Islamabad,ISB-001,511,1,456810.98,405827.29,1,1,0,1,TXN0000839,2023-08-31,41096.56,travel,credit,18,3,0,0
C00332,42,Female,Multan,MUL-001,412,2,216274.44,277735.36,3,0,0,0,TXN0002321,2023-08-31,1173.52,healthcare,credit,13,3,0,0
C00494,52,Female,Islamabad,ISB-001,357,8,5509.59,40186.2,3,1,1,0,TXN0003443,2023-08-31,7607.8,electronics,withdrawal,8,3,0,0
C00393,45,Female,Islamabad,ISB-001,416,0,133815.52,505843.34,3,0,0,0,TXN0002737,2023-08-31,6523.92,atm,credit,20,3,0,0
C00399,22,Male,Karachi,KHI-001,779,3,313354.0,420873.88,2,1,0,0,TXN0002782,2023-09-01,641.86,atm,credit,8,4,0,0
C00301,39,Male,Karachi,KHI-001,398,0,26861.89,500540.31,2,1,1,0,TXN0002091,2023-09-01,3550.89,grocery,transfer,14,4,0,0
C00377,48,Female,Karachi,KHI-001,525,2,203782.22,445729.44,2,1,1,0,TXN0002608,2023-09-01,35478.96,restaurant,transfer,18,4,0,0
C00162,34,Female,Peshawar,PEW-001,485,4,489571.06,94540.3,1,0,1,0,TXN0001148,2023-09-01,2218.09,restaurant,debit,17,4,0,0
C00331,55,Female,Lahore,LHR-001,390,2,262483.21,553941.39,2,0,1,0,TXN0002314,2023-09-01,1520.3,grocery,credit,20,4,0,0
C00322,43,Female,Quetta,QTA-001,537,6,443074.19,500977.45,1,0,0,1,TXN0002244,2023-09-01,18362.59,grocery,debit,16,4,0,0
C00150,60,Male,Karachi,KHI-001,781,2,269555.67,300855.17,4,0,1,0,TXN0001073,2023-09-02,8075.88,grocery,withdrawal,11,5,1,0
C00200,45,Male,Lahore,LHR-001,476,0,175870.11,592548.07,2,1,1,0,TXN0001386,2023-09-02,927.3,electronics,credit,15,5,1,0
C00284,45,Male,Karachi,KHI-001,749,5,481238.9,465232.82,2,1,0,0,TXN0001967,2023-09-02,15838.56,electronics,debit,12,5,1,0
C00281,37,Male,Lahore,LHR-001,442,10,56031.4,368754.56,4,1,1,0,TXN0001948,2023-09-02,13576.85,restaurant,credit,12,5,1,0
C00212,58,Female,Karachi,KHI-001,617,1,244965.29,308742.37,2,0,0,1,TXN0001467,2023-09-02,4913.69,online,credit,11,5,1,0
C00147,63,Male,Islamabad,ISB-001,773,8,150552.12,198958.54,1,0,0,0,TXN0001054,2023-09-02,4168.58,restaurant,credit,20,5,1,0
C00455,46,Male,Peshawar,PEW-001,458,2,133050.72,262420.12,4,0,0,0,TXN0003189,2023-09-03,17310.25,atm,credit,13,6,1,0
C00122,44,Female,Multan,MUL-001,710,5,86929.09,316235.03,1,1,1,0,TXN0000871,2023-09-03,50246.36,healthcare,debit,16,6,1,0
C00330,48,Male,Peshawar,PEW-001,684,8,370238.6,143727.93,3,0,1,0,TXN0002306,2023-09-03,24124.87,restaurant,debit,18,6,1,0
C00441,40,Male,Lahore,LHR-001,838,7,57387.88,253309.33,4,1,0,1,TXN0003089,2023-09-03,552269.97,online,transfer,17,6,1,1
C00119,55,Male,Islamabad,ISB-001,511,1,456810.98,405827.29,1,0,0,1,TXN0000833,2023-09-03,2973.15,healthcare,debit,18,6,1,0
C00030,48,Male,Quetta,QTA-001,838,9,222178.61,294068.44,1,1,0,0,TXN0000226,2023-09-04,13524.76,online,debit,10,0,0,0
C00370,67,Male,Islamabad,ISB-001,654,9,491253.6,72734.58,1,0,1,0,TXN0002567,2023-09-04,1056.34,restaurant,transfer,15,0,0,0
C00104,32,Male,Karachi,KHI-001,528,10,305907.72,131839.71,4,1,0,0,TXN0000744,2023-09-04,3347.87,travel,transfer,8,0,0,0
C00455,46,Male,Peshawar,PEW-001,458,2,133050.72,262420.12,4,0,0,0,TXN0003188,2023-09-04,544035.51,atm,transfer,20,0,0,1
C00109,54,Male,Karachi,KHI-001,377,9,303842.16,308396.2,3,0,0,0,TXN0000775,2023-09-04,493898.55,online,transfer,21,0,0,1
C00444,58,Female,Lahore,LHR-001,511,7,441410.38,325445.58,2,1,1,0,TXN0003109,2023-09-04,6342.97,restaurant,transfer,11,0,0,0
C00174,65,Female,Lahore,LHR-001,455,4,280577.18,375279.83,1,1,1,0,TXN0001234,2023-09-05,5382.03,online,credit,14,1,0,0
C00219,47,Male,Peshawar,PEW-001,825,0,213743.45,332168.83,4,0,1,1,TXN0001508,2023-09-05,14297.74,online,debit,8,1,0,0
C00456,61,Female,Islamabad,ISB-001,400,8,100600.77,342250.27,1,1,0,1,TXN0003199,2023-09-05,2950.3,atm,withdrawal,10,1,0,0
C00308,25,Male,Lahore,LHR-001,633,0,366856.72,150406.31,2,0,1,0,TXN0002137,2023-09-05,3500.46,grocery,transfer,8,1,0,0
